Oliver!,31.648
Can't Buy Me Love,24.944
Mamma Mia!,45.899
The Descent,34.124
Brawl in Cell Block 99,20.688
Runaway Train,30.492
Mission: Impossible,64.429
Wonder Woman: Bloodlines,30.18
Kingsman: The Golden Circle,82.186
Beauty and the Beast,108.885
Dante's Inferno: An Animated Epic,26.897
Smokey and the Bandit,21.421
Ichi the Killer,20.717
A Bug's Life,79.124
The Secret Life of Pets 2,61.141
Silverado,27.136
While You Were Sleeping,37.035
The Place Beyond the Pines,31.654
Megamind,65.065
The Batman vs. Dracula,20.16
Chocolat,24.195
Homefront,52.509
The Squid and the Whale,22.113
Irreplaceable You,21.157
The Electrical Life of Louis Wain,21.55
Dolphin Tale 2,26.729
If Beale Street Could Talk,20.882
But I'm a Cheerleader,20.571
Frailty,24.16
Trouble with the Curve,36.324
Frankenweenie,38.371
The Kissing Booth 3,55.23
In Time,66.741
RocknRolla,26.394
Next Gen,26.342
Hotel Transylvania,73.081
The Misfits,29.106
Street Flow,21.905
Death Note,25.352
Sunshine,29.027
UFO,21.741
The Fountain,29.364
The White Tiger,23.918
Set It Up,30.582
Zombieland: Double Tap,59.107
Shame,32.105
El Camino: A Breaking Bad Movie,43.301
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),82.751
Excalibur,30.791
Jerry Maguire,34.483
Ronin,32.681
Pokémon Detective Pikachu,55.495
Isi & Ossi,22.988
Ant-Man and the Wasp,63.043
Addams Family Values,63.954
Blue Valentine,21.664
The Princess Diaries,65.492
Just Like Heaven,31.793
Kill Boksoon,48.035
T2 Trainspotting,27.142
Insidious,46.943
Two Mules for Sister Sara,26.732
Go for It,26.599
Sleeping Beauty,62.389
"sex, lies, and videotape",27.035
Water for Elephants,20.313
Soylent Green,22.312
Homeward Bound: The Incredible Journey,28.351
The Innocents,25.712
Borg vs McEnroe,24.455
The Lion King II: Simba's Pride,87.059
Blue Beetle,515.987
Sinbad: Legend of the Seven Seas,74.335
The Way We Were,23.698
Cars,74.374
Invasion,37.541
"Hello, Dolly!",20.069
Heart and Souls,22.21
Don't Look Now,21.033
Colette,29.118
Frankenweenie,20.17
"I, Robot",49.333
Center Stage,21.074
No Exit,45.077
How to Be a Latin Lover,32.907
Barbie: Spy Squad,32.714
The Hitcher,29.348
The Mask,57.87
Totally Killer,94.283
Passengers,41.377
Shut In,30.771
Odd Thomas,27.351
The Adventures of Baron Munchausen,23.115
Much Ado About Nothing,21.482
Crime Busters,24.179
The Good Nurse,29.245
Suspiria,30.425
Dragon Ball: Episode of Bardock,29.638
Charlie St. Cloud,24.361
Enemy Mine,27.638
Shot Caller,40.201
The Witch,45.464
Runaway Jury,27.903
Dressed to Kill,20.683
Die Hard 2,51.099
Mona Lisa Smile,33.391
Pearl Harbor,53.328
Kandahar,168.575
At Eternity's Gate,21.041
A Shaun the Sheep Movie: Farmageddon,22.844
Superman vs. The Elite,20.56
Wheels on Meals,28.074
Tinker Bell and the Pirate Fairy,40.8
Pocahontas,57.167
Iron Man 3,117.109
White Chicks,106.338
Triangle,29.368
Layer Cake,28.988
Swiss Army Man,25.076
Desperado,32.101
Women Talking,27.987
Divergent,81.956
Animal Farm,21.666
Once Upon a Snowman,37.919
Jumanji: The Next Level,81.528
Despicable Me 2,85.289
Batman Returns,51.096
The Sessions,20.625
Step Up Revolution,39.56
Clerks II,23.496
Kingdom of Heaven,78.384
Hostiles,45.818
Powder,24.573
Flight of the Navigator,22.534
Best in Show,21.396
Cold Mountain,29.255
Valkyrie,31.019
The Nun II,419.542
Barbarian,40.422
Three Thousand Years of Longing,38.426
No Escape,42.249
The Croods,62.895
Legend of the Fist: The Return of Chen Zhen,22.194
Dragon: The Bruce Lee Story,30.352
Pokémon: The First Movie,30.241
Eternals,100.813
The Witches,36.195
The Mist,55.445
Tom and Jerry Cowboy Up!,32.619
Black Christmas,24.922
Drumline,21.311
Dragon Ball Z: Cooler's Revenge,45.541
Notorious,26.624
"Definitely, Maybe",25.808
The Mummy,72.232
Haeundae,25.023
Summer of 84,24.803
Life As We Know It,32.138
Little Shop of Horrors,23.04
The Pink Panther,31.066
Serendipity,25.98
Look Both Ways,22.781
Spontaneous,26.575
War Dogs,48.388
9,35.798
Unleashed,23.832
Mr. Brooks,22.302
Meet the Robinsons,74.89
AKA,47.062
Resident Evil: Vendetta,51.302
Snowpiercer,45.237
Career Opportunities,30.39
No Way Out,21.38
The Marksman,43.016
The Outpost,32.946
Locke,23.554
The Horse Whisperer,21.236
Blood Red Sky,45.945
Sicario: Day of the Soldado,80.092
Mulan,83.642
Aquaman,92.208
Death Wish,30.705
Endless Love,31.502
Teen Beach Movie,24.551
Madagascar,86.523
The Princess Switch 3: Romancing the Star,20.63
Fly Away Home,21.71
Sneakers,40.56
The Ice Road,27.099
Swingers,23.992
Winnie the Pooh,32.819
The Frighteners,39.263
Saboteur,20.202
The Pale Blue Eye,38.189
The Corpse of Anna Fritz,22.779
Nope,74.936
Hotel Transylvania 3: Summer Vacation,60.492
The Hunger Games: Mockingjay - Part 2,215.533
The Adventures of Tintin,42.42
Near Dark,22.431
Highlander,45.756
The Princess Switch: Switched Again,29.019
Leap Year,28.949
Basic Instinct,39.471
The Jerk,21.192
Steamboy,21.803
The Fate of the Furious,92.01
Heart of Stone,182.914
Kung Fu Panda 3,71.911
Nine to Five,23.085
The Believer,20.339
Cloud 9,29.809
Shaolin,24.114
Starman,20.454
Tremors,38.786
The Princess,46.251
Cloud Atlas,42.244
Pacific Rim,79.556
Escape to Victory,21.155
Mike's New Car,29.89
GoldenEye,40.07
The Dig,23.576
Alive,24.565
Sightless,23.941
21 Jump Street,36.413
Batman & Mr. Freeze: SubZero,21.103
Step Up,33.638
Hellraiser,28.99
Memory,70.396
Looper,57.087
Enemy,32.23
Fences,42.224
Streets of Fire,32.728
Rocky III,56.836
The Stanford Prison Experiment,23.034
Focus,46.102
King Kong,50.335
The Peanuts Movie,33.977
The Big Chill,23.324
Blended,72.082
Shakespeare in Love,25.702
Independence Day,49.807
Flavors of Youth,39.332
Fantastic Beasts: The Crimes of Grindelwald,54.598
Metal Lords,24.465
2036: Nexus Dawn,25.732
Fast & Furious Presents: Hobbs & Shaw,81.744
Heartbreak Ridge,31.212
Don't Let Go,22.68
American Made,43.257
Sinister,41.544
Thelma,20.091
That Thing You Do!,22.246
Coming to America,52.465
Asterix: The Secret of the Magic Potion,24.225
The Villainess,21.391
Hunter Killer,57.469
The House of the Spirits,29.599
Army of Thieves,63.214
My Spy,28.693
To All the Boys: P.S. I Still Love You,25.689
The Professor,21.263
Pitch Perfect 2,64.13
Resident Evil: Damnation,47.156
Maverick,33.272
The Night Comes for Us,26.252
Battle of the Year,20.178
Lincoln,20.174
Boss Level,37.506
Deepwater Horizon,42.737
Think Like a Man,22.31
Barbie: Fairytopia - Mermaidia,33.507
The Jungle Book,59.978
Clash of the Titans,39.873
Fighting with My Family,36.851
A Christmas Carol,102.908
Kids,20.448
Who Finds a Friend Finds a Treasure,21.842
Adventures in Babysitting,22.799
The Natural,29.538
Bill & Ted's Excellent Adventure,23.615
Black Snake Moan,27.714
Rocky Balboa,47.658
Creature from the Black Lagoon,22.931
Up in the Air,23.026
Hairspray,21.06
A Knight's Tale,39.259
Christine,38.419
Moonstruck,27.118
Cars 3,138.013
Never Let Me Go,21.546
The Hand that Rocks the Cradle,25.816
50 First Dates,40.622
Game Night,37.815
American Hustle,27.843
Night of the Living Dead,22.651
Déjà Vu,30.884
It Chapter Two,109.733
Bird Box,49.286
Reptile,54.225
Adrift,29.471
The War of the Worlds,24.226
The Vault,52.069
The Crying Game,23.547
Tears of the Sun,46.57
The Red Sea Diving Resort,21.687
Disenchanted,48.236
The Color of Money,30.012
August: Osage County,21.888
Project X,78.407
The Thomas Crown Affair,21.672
The Man Who Invented Christmas,25.536
Girls Trip,31.678
Hidden,39.258
Tinker Bell,39.519
Fatal Attraction,35.286
Robin Hood: Prince of Thieves,49.158
Jexi,26.641
Tom & Jerry,63.718
Good Boys,69.295
Halloweentown,20.636
Lost and Delirious,23.167
Shadow,23.699
Incantation,32.594
The Ice Storm,20.52
22 Jump Street,49.776
Phone Booth,24.302
The X Files,26.785
Hang 'em High,37.996
Flags of Our Fathers,27.378
After Ever Happy,129.662
Payback,31.715
Captain Marvel,131.706
The Flash,336.782
Step Up All In,39.466
Little,28.441
Pitch Black,21.718
Outlaw King,34.199
Dear John,24.325
The Pink Panther Strikes Again,20.827
Day Shift,43.795
Margin Call,32.749
Iron Man 2,146.838
Bad Times at the El Royale,25.397
A Monster in Paris,25.382
Defiance,31.237
Space Jam,43.026
Spaceballs,29.745
Breakdown,21.504
The Grinch,187.233
Bone Tomahawk,31.338
Rango,71.986
Barbie in the Nutcracker,34.601
Holes,24.985
Hook,39.797
Armageddon,50.771
Let Him Go,32.792
Frozen Fever,35.67
Now You See Me 2,38.514
Innerspace,29.744
The Mule,41.371
Spy,52.714
The Bank Job,35.088
Closer,25.646
Another Cinderella Story,38.594
Sister Act,31.349
Death Proof,32.333
Venom,109.319
Overboard,37.058
Jumanji: Welcome to the Jungle,51.109
Kiss of the Dragon,24.534
Chronicle,41.835
Any Given Sunday,25.789
Venom: Let There Be Carnage,129.087
Dragon Ball Z: Resurrection 'F',67.596
Miss Peregrine's Home for Peculiar Children,85.182
Barbie in the Pink Shoes,22.198
Rumble in the Bronx,34.429
Rumble,30.824
Can You Ever Forgive Me?,21.34
Stonehearst Asylum,47.107
Dredd,38.923
Dragon Ball Z: Super Android 13!,46.363
Police Story 3: Super Cop,34.078
Malignant,45.64
Flight,46.264
The Edge,26.672
The Ash Lad: In the Hall of the Mountain King,33.29
Star Wars: The Last Jedi,83.503
We're the Millers,47.952
Lemony Snicket's A Series of Unfortunate Events,35.998
Everest,40.53
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,22.921
The Young and Prodigious T.S. Spivet,20.93
Step Up 3D,31.949
Mannequin,31.248
Hard Candy,21.781
Vanilla Sky,32.369
Easy A,39.131
eXistenZ,22.411
Underworld,45.2
Space Jam: A New Legacy,84.819
Enchanted,41.414
No One Will Save You,119.501
Non-Stop,32.0
Bombshell,33.379
Bleed for This,20.023
World War Z,82.467
Hidalgo,23.734
Pooh's Heffalump Movie,25.431
Nineteen Eighty-Four,28.02
Breaking Surface,22.599
Eden Lake,31.733
Beau Is Afraid,40.552
Godmothered,36.952
Don't Worry Darling,40.635
The Dry,21.327
Cinderella,95.142
Justice League: The New Frontier,22.512
Terrifier 2,111.486
The Hunger Games: Mockingjay - Part 1,332.952
Chariots of Fire,21.735
Legend of the Guardians: The Owls of Ga'Hoole,30.423
Tommy Boy,25.665
She's the Man,33.475
Lock Up,28.05
Tangled: Before Ever After,29.721
Scrooged,49.925
Cube,26.307
The Call,28.896
Twitches Too,23.977
The Return of the Pink Panther,23.337
The World's End,36.376
Conan the Barbarian,56.547
Zom 100: Bucket List of the Dead,60.085
Red Notice,90.252
Chitty Chitty Bang Bang,30.645
Cop Land,27.781
Romeo + Juliet,37.837
The King's Man,91.248
Below Her Mouth,75.867
The Unbearable Weight of Massive Talent,53.419
Bad Boys,53.435
Curse of the Golden Flower,24.041
Cobweb,211.249
State of Play,41.791
Secretary,42.054
A Scanner Darkly,21.555
Emily the Criminal,44.393
The DUFF,28.209
Bodyguards and Assassins,27.168
A Lot Like Love,20.221
Level 16,25.63
Home,62.784
Asterix: The Mansions of the Gods,25.793
Dragon Ball Z: Battle of Gods,56.636
Tinker Bell and the Lost Treasure,48.142
Miss Pettigrew Lives for a Day,22.448
Tales from the Crypt: Demon Knight,21.239
Cruel Intentions,33.362
A Haunting in Venice,168.804
The Naked Gun 2½: The Smell of Fear,43.109
Primer,24.609
Smallfoot,38.002
Sixteen Candles,25.785
The Power of the Dog,35.913
Ashfall,33.599
The Quake,35.192
SuperFly,52.163
Tully,24.066
Star Trek Beyond,70.914
Leave No Trace,23.369
Allied,39.9
Hotel Transylvania 2,67.795
Uncle Buck,28.806
The Book of Eli,47.887
Resident Evil: Degeneration,44.023
Fallen,28.142
The Last Boy Scout,32.91
History of the World: Part I,20.479
City of Angels,24.281
The Spy Who Loved Me,34.185
Freaks,23.976
Den of Thieves,67.266
Barbie Fairytopia: Magic of the Rainbow,29.607
Joseph: King of Dreams,53.466
The Bone Collector,35.456
One Shot,26.408
Christine,29.432
Steve Jobs,23.358
Chappie,54.659
We Bought a Zoo,24.058
Twin Dragons,23.436
Black and Blue,35.868
Kingsglaive: Final Fantasy XV,27.367
Jurassic World Dominion,169.418
The Girl in the Fog,21.864
The Drop,35.928
Underdogs,34.239
Let Me In,24.977
The Wedding Singer,26.376
Napoleon Dynamite,21.151
The Man Who Killed Don Quixote,20.098
French Connection II,22.35
Kickboxer,26.338
The Enforcer,27.79
Black Mirror: Bandersnatch,24.368
Avengement,26.176
Peninsula,48.036
Deadwood: The Movie,20.104
Antiporno,31.23
Teen Beach 2,30.632
Blade,70.711
Monster's Ball,26.782
Wyatt Earp,25.391
Heaven's Gate,20.744
Thor,101.147
Pretty in Pink,27.919
The Family Man,27.359
Panic Room,33.844
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,25.952
Samaritan,55.955
Ali,27.965
Mallrats,20.229
How to Lose a Guy in 10 Days,29.942
The Italian Job,44.724
The Sadness,68.486
Get on Up,24.711
The Majestic,20.984
Insidious: The Red Door,132.784
21 Bridges,27.561
Arthur Christmas,49.731
Super 8,41.082
Chicken Run,64.309
Marry Me,33.188
Niagara,20.374
He Got Game,20.275
Roald Dahl's Matilda the Musical,74.273
Twitches,32.367
Four Weddings and a Funeral,30.78
Nymphomaniac: Vol. II,61.304
Capricorn One,24.28
Four Brothers,43.974
Bad Education,21.367
Pawn Sacrifice,23.187
The 'Burbs,31.295
Get Rich or Die Tryin',25.651
Romancing the Stone,30.279
Dreamgirls,21.054
X,131.846
The Autopsy of Jane Doe,36.195
Hearts in Atlantis,34.139
Death Becomes Her,39.085
Bloodshot,52.077
Memphis Belle,27.139
The Rescuers,42.287
Hellboy II: The Golden Army,56.269
The Little Rascals,40.799
Anna and the King,21.178
Hillbilly Elegy,20.02
A Prayer Before Dawn,26.915
Family Plot,25.595
Yes Day,25.83
Legally Blonde,43.917
DuckTales: The Movie - Treasure of the Lost Lamp,36.529
More the Merrier,26.287
Magic Mike's Last Dance,39.259
Against the Ice,30.108
In the Heart of the Sea,38.547
The Ghost and the Darkness,27.82
Meg 2: The Trench,503.411
Million Dollar Arm,20.147
Barbie Mariposa,25.709
Westworld,23.743
The Mother,79.358
What If,25.648
Barbie: A Fairy Secret,34.009
Never Back Down,53.742
Secret Society of Second Born Royals,28.654
Project Almanac,32.53
Boiler Room,22.314
The Craft,38.549
Bridget Jones's Diary,31.844
Kung Fu Jungle,35.522
The Devil's Rejects,25.15
Till Death,25.136
The Thing from Another World,21.64
The Good Son,28.612
How the Grinch Stole Christmas,227.461
The Good Dinosaur,76.129
High Tension,22.892
Goal!,21.347
Long Shot,33.33
The Adjustment Bureau,28.136
Death Sentence,20.387
Ice Age: Dawn of the Dinosaurs,84.853
The Firm,33.127
13 Going on 30,28.243
Camp X-Ray,24.119
Far and Away,30.336
Practical Magic,30.227
Tenacious D in The Pick of Destiny,21.84
Coma,24.677
Luther: The Fallen Sun,35.755
The Highwaymen,30.632
Sleepless in Seattle,45.49
The Thomas Crown Affair,26.569
Superman II,29.503
Con Air,47.839
Bad Samaritan,29.407
Anna Karenina,30.402
Boston Strangler,38.693
Bumblebee,55.398
Machine Gun Preacher,36.822
Thunderbolt and Lightfoot,22.007
Along for the Ride,21.748
Mank,33.127
Logan Lucky,39.775
The Blob,24.807
The Equalizer 2,116.974
Young Sherlock Holmes,27.906
Mr. Peabody & Sherman,47.365
Tinker Bell and the Great Fairy Rescue,44.687
All Dogs Go to Heaven,30.894
Superman: Doomsday,24.892
Oliver & Company,31.002
Mission: Impossible III,58.974
Maze Runner: The Scorch Trials,91.434
Rio,70.839
Wild Child,38.35
Inside,21.323
Mr. Jones,24.587
The Da Vinci Code,52.571
Escape Plan,46.647
Rob Roy,24.157
Anchorman: The Legend of Ron Burgundy,26.851
Brotherhood of the Wolf,26.362
Ocean's Thirteen,36.435
Fear Street: 1994,49.036
Kung Fu Panda: Secrets of the Furious Five,20.067
Piggy,51.747
Fractured,39.147
Playing with Fire,28.741
Rush Hour 2,49.441
Elizabeth: The Golden Age,22.555
Uncle Drew,28.248
Saturday Night Fever,39.412
Operation Finale,24.529
Blast from the Past,39.448
The Son,28.208
Hitman's Wife's Bodyguard,44.226
Green Room,28.799
"See No Evil, Hear No Evil",28.8
An American Tail,22.782
They Cloned Tyrone,33.915
Haunt,26.713
The Girl Next Door,51.623
The Matrix Revolutions,53.204
Scrooge: A Christmas Carol,50.907
Fifty Shades Freed,128.738
Before We Go,28.633
X+Y,20.909
Free State of Jones,21.108
Exam,22.29
Miracle on 34th Street,43.38
Murder on the Orient Express,70.225
Paul,45.729
Home Alone 2: Lost in New York,137.076
Bruce Almighty,49.78
Kursk,25.104
Heaven Is for Real,50.093
Another Earth,21.556
Team America: World Police,25.297
The Royal Treatment,27.742
Beast,69.077
Little Italy,21.114
Tag,28.313
Summertime,35.937
The Monster Squad,26.896
Return to Oz,24.79
The Polar Express,125.094
Yesterday,32.782
Tucker: The Man and His Dream,21.718
Batman: Mystery of the Batwoman,30.324
Green Lantern: Emerald Knights,21.28
Peppermint,58.787
Angels & Demons,62.091
The Fog,28.34
Fantastic Beasts: The Secrets of Dumbledore,146.186
Scream,112.683
Dragon Ball Z: Dead Zone,44.428
The Devil's Double,22.907
Dog Soldiers,30.729
Lethal Weapon 3,34.861
Renfield,65.153
Major Grom: Plague Doctor,42.822
The Trip,21.756
Orphan: First Kill,52.407
Those Who Wish Me Dead,43.958
Overlord,43.189
Julie & Julia,25.683
The Client,32.357
Wayne's World,22.975
Peter Rabbit,37.134
Troll Hunter,20.555
White Fang,28.557
The Transporter,41.847
The Lion Guard: Return of the Roar,26.516
Going in Style,47.958
21,30.564
Ambulance,53.554
The Amazing Spider-Man,84.722
Balto III: Wings of Change,25.859
Child's Play,62.839
Demolition Man,42.253
The Kingdom,28.252
Sex and Lucía,29.75
Ice Age: The Meltdown,70.451
A Family Man,24.136
The Soloist,27.618
Smile,90.775
Pokémon the Movie 2000,30.813
The Wave,27.907
The Lego Movie 2: The Second Part,30.292
"Tad, the Lost Explorer, and the Secret of King Midas",30.583
Emma,20.716
Benedetta,21.142
RED,46.605
Disturbia,29.595
I Am Mother,20.626
The Current War,33.161
Return to Halloweentown,20.563
Pig,22.263
Better Watch Out,26.993
Dragon Ball Z: Broly – Second Coming,46.727
The Princess Diaries 2: Royal Engagement,51.772
Mad Max,47.258
Tristan & Isolde,22.718
Step Up 2: The Streets,29.536
Ju-on: The Grudge,39.513
From Hell,26.284
Paradise,31.999
Piglet's Big Movie,28.532
Signs,30.668
Jurassic World,70.28
Purple Rain,23.388
48 Hrs.,26.492
Special Forces,28.17
A Good Year,28.676
Anna,55.298
Glass,50.361
Paulie,21.561
Patriot Games,31.101
Troll,110.088
The Good Liar,30.962
Just Go with It,98.289
Don Juan DeMarco,21.338
Sweet Girl,35.911
Attraction,28.404
Public Enemies,37.44
Quick Change,35.374
You've Got Mail,39.154
1408,30.882
Indiana Jones and the Dial of Destiny,260.195
Mr. & Mrs. Smith,42.109
Cloverfield,36.521
Speak No Evil,27.226
Stillwater,38.116
Godzilla: King of the Monsters,127.715
Liar Liar,39.875
Meet the Parents,35.39
Ma Rainey's Black Bottom,23.525
Serial (Bad) Weddings,21.147
Monster House,55.361
Out of Sight,23.741
My Name Is Vendetta,49.675
"Good Luck Charlie, It's Christmas!",23.253
The Ides of March,34.146
Welcome to the Sticks,22.173
The Hitchhiker's Guide to the Galaxy,27.617
Marie Antoinette,31.981
Dora and the Lost City of Gold,41.475
Batman: Gotham by Gaslight,26.118
Insidious: Chapter 2,57.501
Batman: Gotham Knight,36.26
The Bodyguard,37.335
Trolls,119.403
The Muppets,30.335
Tron,33.898
Unknown,35.198
Real Genius,25.968
Bananas,24.007
Commando,47.707
The Boxtrolls,26.039
Hellboy,49.25
Kate,23.837
Pokémon the Movie: Mewtwo Strikes Back - Evolution,40.938
"As Above, So Below",45.477
UHF,20.39
The Unholy,48.67
Yes Man,38.781
Police Academy,46.065
The Island,42.019
Empire of Light,37.643
22 Bullets,23.638
Stir of Echoes,22.879
The 13th Warrior,28.053
Footloose,28.036
Foxcatcher,21.97
The Other Boleyn Girl,22.607
The Voyeurs,32.247
"Mickey, Donald, Goofy: The Three Musketeers",39.704
Rambo,63.939
Planet Terror,28.21
Elle,25.28
Around the World in Eighty Days,28.639
The Killer,258.899
Terrified,28.098
Dave,24.304
Hairspray,29.204
Stuber,28.431
Woody Woodpecker,41.187
The Ring,45.724
UglyDolls,21.924
Empire Records,23.503
The Ice Age Adventures of Buck Wild,77.975
Reminiscence,31.381
Behind the Candelabra,20.516
Stoker,22.793
The Wizard of Lies,25.655
Cracks,20.342
Quigley Down Under,26.475
Thunderball,50.813
The Wonder,32.271
Nanny McPhee,50.711
Three Kings,21.895
The First Great Train Robbery,27.172
Taxi,29.41
Enough,25.775
The Hunt,39.897
Ben Is Back,20.954
The Purge: Anarchy,86.639
The Spectacular Now,21.004
Geek Charming,21.269
Friends with Benefits,65.527
Alpha Dog,20.543
Pirates of the Caribbean: Dead Men Tell No Tales,93.966
*batteries not included,30.009
Unfaithful,53.46
Shazam! Fury of the Gods,165.951
Grumpy Old Men,29.912
The Longest Yard,56.892
Tropic Thunder,42.298
The Skeleton Twins,24.123
One Hour Photo,21.455
Crimson Peak,29.848
Scared Shrekless,21.413
Uptown Girls,34.252
Elf,97.235
Burn After Reading,23.23
Overboard,54.375
Crank,36.922
Happy Death Day,27.198
Help! I'm a Fish,25.214
Contagion,44.646
2010,25.662
The Replacements,31.856
Pokémon Heroes,23.669
Backdraft,36.743
Princess Protection Program,32.259
Muppet Treasure Island,23.041
Brother Bear 2,47.828
Dumbo,68.887
Antichrist,34.145
Rugrats in Paris: The Movie,22.821
Life,33.069
Storks,46.112
The Guest,21.454
Clear and Present Danger,41.46
Monster Hunter,72.02
Causeway,25.488
A Simple Favor,26.949
Dolittle,42.221
Wizards of Waverly Place: The Movie,28.083
Caddyshack,33.526
The Holiday Calendar,22.212
U Turn,20.385
Jingle Jangle: A Christmas Journey,27.463
The Night House,30.059
Martha Marcy May Marlene,23.534
Jarhead,41.741
House of Gucci,61.943
Uncle Boonmee Who Can Recall His Past Lives,22.726
Happy Gilmore,38.434
Chaos Walking,41.793
Valerian and the City of a Thousand Planets,88.551
Big Miracle,23.362
Alice in Wonderland,89.135
Body of Lies,26.344
I Care a Lot,33.484
Flowers in the Attic,23.226
Pineapple Express,34.94
Rambo: First Blood Part II,64.339
Diary of a Wimpy Kid: Rodrick Rules,41.232
Lilo & Stitch 2: Stitch Has a Glitch,45.02
Something's Gotta Give,23.682
Wasabi,20.496
Bleach,26.277
All Is Lost,22.005
Oblivion,51.215
The Spiderwick Chronicles,44.67
Darkland: The Return,69.678
The Hunter,21.386
Barbie Presents: Thumbelina,24.057
Beavis and Butt-Head Do America,23.86
The Chronicles of Narnia: Prince Caspian,73.928
Teenage Mutant Ninja Turtles,51.803
Haunted Mansion,86.685
Tinker Tailor Soldier Spy,21.788
A Christmas Prince,29.641
The Girl Next Door,25.239
The Long Kiss Goodnight,31.252
The Addams Family,65.482
Space Pirate Captain Harlock,24.679
Buried,20.902
The Mountain Between Us,40.503
Man of Steel,80.821
National Treasure,43.339
Knights of the Zodiac,185.15
Oxygen,25.605
Cloudy with a Chance of Meatballs,45.886
The Forbidden Kingdom,37.388
Street Kings,21.347
Tigerland,20.313
Resident Evil,28.332
Ticket to Paradise,29.221
Gold,20.953
Madagascar 3: Europe's Most Wanted,62.972
Dumb and Dumber,53.79
Live Free or Die Hard,48.736
Jack Reacher,60.451
Logan's Run,21.549
Candyman,27.501
Athena,43.394
Secret Headquarters,55.525
White Men Can't Jump,27.693
Bad Boys II,41.253
The Cellar,22.667
The Protégé,33.97
Colombiana,38.421
The Cabin in the Woods,53.56
Cocoon,25.274
Road House,22.137
Jolt,46.463
Time Bandits,31.121
Hannah Montana: The Movie,32.019
Pet Sematary,47.013
Conspiracy Theory,30.839
My Best Friend's Wedding,21.552
Infinite,89.29
Beautiful Disaster,49.719
Footloose,35.584
Noelle,31.679
Batman: The Killing Joke,27.768
The Heat,48.604
The Wandering Earth,53.516
Annabelle: Creation,75.049
Jungle,23.885
In the Realm of the Senses,38.624
A Most Violent Year,22.909
Sea of Love,22.852
Thirteen,28.251
Robin Hood: Men in Tights,24.93
Working Girl,23.253
Fairy Tail: Dragon Cry,29.469
The Final Countdown,25.463
Torn Curtain,22.68
Ender's Game,43.593
Risky Business,31.154
Lost Bullet,25.112
The Pelican Brief,32.306
The Grandmaster,24.714
The Crucible,25.298
Saint Maud,26.073
There's Something About Mary,38.771
The Kid Detective,24.559
The Last Days of American Crime,21.868
Old School,34.743
I'm Thinking of Ending Things,28.16
The Poughkeepsie Tapes,24.488
The Great Raid,24.541
"Me, Myself & Irene",41.697
He's All That,63.064
Fire in the Sky,23.695
Greta,38.783
Pinocchio,26.074
Girl with a Pearl Earring,23.232
The Lost City,77.279
Tuck Everlasting,22.425
Cruising,20.215
On Her Majesty's Secret Service,38.692
Final Destination,56.577
28 Weeks Later,43.303
The Eyes of Tammy Faye,20.292
When We First Met,24.409
Lou,43.22
The Finest Hours,26.256
This Is Where I Leave You,27.203
Australia,26.971
Asteroid City,58.538
Mary Queen of Scots,31.097
Ninja Assassin,50.308
Secret Window,26.838
Hanna,21.297
The Lion King 1½,57.211
Damage,55.96
Black Rain,27.531
Lethal Weapon 4,31.718
Saw II,72.514
The Curse of Bridge Hollow,24.803
Inherent Vice,45.504
Mine,30.961
The Lost Daughter,25.644
Dragged Across Concrete,25.283
Angel Has Fallen,54.762
Freaky,33.585
Radius,21.148
American Pie,63.414
Night at the Museum,48.881
The Son of Bigfoot,39.269
The Eye,21.394
Escape Room: Tournament of Champions,50.386
Underworld: Evolution,42.789
The Lord of the Rings,24.246
Return of the Living Dead III,27.704
High School Musical,30.1
Operation Fortune: Ruse de Guerre,77.61
Horrible Bosses,26.068
The Howling,29.697
Monte Carlo,28.721
EuroTrip,39.555
The American President,46.161
Unstoppable,49.84
Funny Games,24.991
The Legacy of the Bones,22.95
The Gauntlet,28.073
High School Musical 3: Senior Year,39.189
The Grey,34.755
Stay,25.26
Ocean's Twelve,32.905
Armageddon Time,25.816
It Follows,44.83
Sex and the City,44.837
Welcome to Marwen,23.267
Solo: A Star Wars Story,69.188
Recess: School's Out,30.482
Naruto the Movie: Legend of the Stone of Gelel,31.606
Sliding Doors,20.716
The Legend of Bagger Vance,21.819
Hot Shots!,42.039
Cry-Baby,28.351
Austin Powers: International Man of Mystery,33.667
Puss in Boots: The Three Diablos,37.187
"I Love You, Man",23.324
Appaloosa,20.923
Step Brothers,34.989
The Mask of Zorro,49.484
You Were Never Really Here,26.335
The Swan Princess,39.96
The Collector,23.852
Brewster's Millions,23.824
True Crime,22.62
Stripes,33.246
A Night at the Roxbury,28.16
Luckiest Girl Alive,31.352
New Jack City,27.076
Hitch,36.792
The Marvels,480.065
The Warriors Gate,28.396
The Simpsons in Plusaversary,32.112
The Man with the Iron Heart,23.678
Saint Seiya: Legend of Sanctuary,41.685
Seeking a Friend for the End of the World,24.912
Pandorum,25.258
Leroy & Stitch,35.288
Sudden Impact,28.99
Star Wars: Episode II - Attack of the Clones,42.365
Puss in Boots,69.181
Reality Bites,23.268
Halloween,51.544
Alice Through the Looking Glass,59.89
The Boogeyman,70.987
Shaft,30.236
The Giver,30.503
